x,y,z
0.554052169,0.436411732,3.879202315
0.02320229,0.234423188,2.864851806
0.990330793,0.168070652,8.728979176
0.816769221,0.11556878,9.953078305
0.730162147,0.994674692,3.457955753
0.732951454,0.979478375,3.457576648
0.406521295,0.848594536,2.878876451
0.951403526,0.279859773,6.140566349
0.536947662,0.600883017,3.409208164
0.990544629,0.72420702,4.019795086
0.596167055,0.962650174,3.188478304
0.141809165,0.453645586,2.872192407
0.827735771,0.44720344,4.477741937
0.972420898,0.990713335,3.936402828
0.709135298,0.901577272,3.404654741
0.283150677,0.69106003,2.812120712
0.528640299,0.142929262,6.55722921
0.744956369,0.574602799,3.863198977
0.17399799,0.178292933,3.79860398
0.754540582,0.209140592,6.405576851
0.156034816,0.953467457,2.345432983
0.178621187,0.318621545,3.247762317
0.730366454,0.757943822,3.523689852
0.581823402,0.772257087,3.249113546
0.851925166,0.075391096,14.22505071
0.237611855,0.245194463,3.727383338
0.591204225,0.121514486,7.744844593
0.84793839,0.638262598,3.910724222
0.48723269,0.7187516,3.14005015
0.748561771,0.704063494,3.620392691
0.057730852,0.306144246,2.884086257
0.542949109,0.135726352,6.86595317
0.77419891,0.836328877,3.542262926
0.607529711,0.113894666,8.221139567
0.639056643,0.560553019,3.692055111
0.420160312,0.894435685,2.875964175
0.843799542,0.103062779,11.08509938
0.68284819,0.796738649,3.405675359
0.816950863,0.519829387,4.166502397
0.71439998,0.799550277,3.459108258
0.106120492,0.717438836,2.46966497
0.627626799,0.62084619,3.5402697
0.852576086,0.421666273,4.664175626
0.176151305,0.951281502,2.385530871
0.777541589,0.5332768,4.042686664
0.247549695,0.481765546,3.059753198
0.04032576,0.525409121,2.557190956
0.831173744,0.082427517,13.00173058
0.396138003,0.553218437,3.229913558
0.466799413,0.426169763,3.705297863
0.999229599,0.849446589,3.939337584
0.186564369,0.106975828,4.637238774
0.105647726,0.184415105,3.389127494
0.074639069,0.645545161,2.490155787
0.366995021,0.797724419,2.84863053
0.686004505,0.155608439,7.255506579
0.546072093,0.630829806,3.371895059
0.757075089,0.517234605,4.051224561
0.478682916,0.792494909,3.049777717
0.616233245,0.948100557,3.227045749
0.663957014,0.904946816,3.320800343
0.360043645,0.885439383,2.771125348
0.584143948,0.727763585,3.300052402
0.432686098,0.085384968,7.982358289
0.666809746,0.382988936,4.395538357
0.214385055,0.63264352,2.760512272
0.345126448,0.604626117,3.042468541
0.399884851,0.467114868,3.429716398
0.403266371,0.475986271,3.414725008
0.338763004,0.857955953,2.750832481
0.195732978,0.901591096,2.458953642
0.041749513,0.462090217,2.632378429
0.747588311,0.032368522,26.0638088
0.11153422,0.400474505,2.885194288
0.798050772,0.708468731,3.701762919
0.392931239,0.789721379,2.901360936
0.193417902,0.043947246,7.357207402
0.298468602,0.603613483,2.956497295
0.2208149,0.095790946,5.209578212
0.86601109,0.824699618,3.711140922
0.532118618,0.073246357,10.19174209
0.884683866,0.407888111,4.821085434
0.559397661,0.310083948,4.510614666
0.524512848,0.222238283,5.143656172
0.166407578,0.216537173,3.553646652
0.549370957,0.025066009,24.89191198
0.240209208,0.868712914,2.565276187
0.756222974,0.976026249,3.50189948
0.286220497,0.312573586,3.611857309
0.302535276,0.501845689,3.139236779
0.902123675,0.871545341,3.76076218
0.947894447,0.013439631,73.51635845
0.096428231,0.123305632,3.658901322
0.000689715,0.352542088,2.649444537
0.048870589,0.764129716,2.3216308
0.457827464,0.47139778,3.547773193
0.485698805,0.762752693,3.089553558
0.465752909,0.530211646,3.417639641
0.234077619,0.927207304,2.511838041
0.543577994,0.714510113,3.244543773
0.895447708,0.211937685,7.021638577
0.403120043,0.59532594,3.166870597
0.43128619,0.7373146,3.020499042
0.363568208,0.351092681,3.700175185
0.312625987,0.457191599,3.256480657
0.798727848,0.816670507,3.596409263
0.308106231,0.61145958,2.962864395
0.801746774,0.400832819,4.65100256
0.035633143,0.367937287,2.730683316
0.706464612,0.360550897,4.631964749
0.715384201,0.529278465,3.928412992
0.183703994,0.767697982,2.554711017
0.975733228,0.868647937,3.894162474
0.999402797,0.534641678,4.487384546
0.216524282,0.291209854,3.457670828
0.610168776,0.108299826,8.526544981
0.020183465,0.70747616,2.328199788
0.769465468,0.84368383,3.530438621
0.02402789,0.721919837,2.320403778
0.300208743,0.630401062,2.921027339
0.232833404,0.635918131,2.790094723
0.141268852,0.104001962,4.254485679
0.737751098,0.862075251,3.466366023
0.300668733,0.112971074,5.548928947
0.907259233,0.958260283,3.786846092
0.416871195,0.872542737,2.882148099
0.239300645,0.383317064,3.254449763
0.962211546,0.697744057,4.00814609
0.553412529,0.187910286,5.760850771
0.356767208,0.70780952,2.922747275
0.083534831,0.566768006,2.595828445
0.722227556,0.987599561,3.439387921
0.755035416,0.349742054,4.841393653
0.970354705,0.950837839,3.903849135
0.38843213,0.472488253,3.390582865
0.805556004,0.12414376,9.366293963
0.353775503,0.964452899,2.719735424
0.021373218,0.409269201,2.644418884
0.396420494,0.162907095,5.272221307
0.772151483,0.77972313,3.576602152
0.519570939,0.738984436,3.173780328
0.18662951,0.760705133,2.566786508
0.422636123,0.718339537,3.02667114
0.515987992,0.46043657,3.710580227
0.130606835,0.493507101,2.786841329
0.641854943,0.294368327,4.902452374
0.811086917,0.662190358,3.798177839
0.324502618,0.56740733,3.063776135
0.204184333,0.113605761,4.683999766
0.269826639,0.795848792,2.679205577
0.476449887,0.490565364,3.536908841
0.260054651,0.644826877,2.828192758
0.362689362,0.730728894,2.907125646
0.304614788,0.188474462,4.429777501
0.771137446,0.67169181,3.710051647
0.061231247,0.202683849,3.099928235
0.801900168,0.800828083,3.612359801
0.835044719,0.535499619,4.152104671
0.078316863,0.523392561,2.637469479
0.893788864,0.865218352,3.746714213
0.449326275,0.947833487,2.908834092
0.126284136,0.028066435,7.471408285
0.240248112,0.016798717,17.28477773
0.351439614,0.66955243,2.960823286
0.559850263,0.064258071,11.64841879
0.981898405,0.207087304,7.543103705
0.698118328,0.892044862,3.386111524
0.105118491,0.619966151,2.574637635
0.734076842,0.17088758,7.128446833
0.662331548,0.107060016,9.080297175
0.223190143,0.070716728,6.085477429
0.498008216,0.580065002,3.375673686
0.16522428,0.999936511,2.330491071
0.786177009,0.857154706,3.555144888
0.104151671,0.538579453,2.67107378
0.355945311,0.868061003,2.774812782
0.66832227,0.466023641,4.035712529
0.012796757,0.284953889,2.760250367
0.606598647,0.811461072,3.260196756
0.863356265,0.951435164,3.699569956
0.289469061,0.532235007,3.055282303
0.025179657,0.033067072,3.728406061
0.212245051,0.016928282,15.52096984
0.749906716,0.835030824,3.499659099
0.986824208,0.413856076,5.040556229
0.585192736,0.185480125,5.973269874
0.193423822,0.431456787,3.032382636
0.491064651,0.756570419,3.10515672
0.883010418,0.380067277,4.991711307
0.358978387,0.892217297,2.765091622
0.251714758,0.478857445,3.074438858
0.223843401,0.75448823,2.638333664
0.392183114,0.345496259,3.80580764
0.787847397,0.819492595,3.575479757
0.873478377,0.818605526,3.727581745
0.246780072,0.10095645,5.343718538
0.022542931,0.847487476,2.19283402
0.178153627,0.584088313,2.756423296
0.538328891,0.637484505,3.34643572
0.030868497,0.348730002,2.741096026
0.681118888,0.503576345,3.935966861
0.427138239,0.248670272,4.475587024
0.539285822,0.588741806,3.437306262
0.893396593,0.17409648,7.962235577
0.517313892,0.958804182,3.036714543
0.638104636,0.447026908,4.037416683
0.393074227,0.320573244,3.91853679
0.196737144,0.798058615,2.548458918
0.015183054,0.072811011,3.135721736
0.477835544,0.053060319,11.95252696
0.782073793,0.428769636,4.456873763
0.137867049,0.376391429,2.997246499
0.603849065,0.614574779,3.50814217
0.77111222,0.483875284,4.197103483
0.906555003,0.656121047,3.981630154
0.506014075,0.12513363,6.919647468
0.66027446,0.328728906,4.703294543
0.202440845,0.298473326,3.38516395
0.339407692,0.267053922,4.010343518
0.923043112,0.796081555,3.829089145
0.344706401,0.810896678,2.79799637
0.502367003,0.066731742,10.46157412
0.591306,0.377658223,4.21990902
0.52704903,0.854644391,3.091052396
0.67520331,0.538926342,3.819628477
0.401032994,0.431993558,3.528667865
0.12989378,0.762608637,2.465329015
0.901097928,0.676500919,3.934479794
0.677722649,0.229575912,5.730687822
0.691933772,0.18847527,6.487375192
0.96098583,0.461061072,4.717418069
0.965548223,0.333413736,5.598319336
0.992878129,0.83797709,3.931115543
0.734858261,0.467110306,4.180986966
0.176347029,0.688425236,2.62527064
0.272055717,0.822046847,2.660031232
0.6770979,0.336944231,4.698482439
0.292451051,0.530688086,3.064099931
0.156951123,0.434252759,2.940027914
0.706148807,0.816459131,3.432758504
0.285796103,0.769977093,2.731661427
0.252817095,0.827358714,2.621394459
0.830373987,0.614653636,3.929134604
0.746695225,0.610101367,3.783355921
0.475261512,0.812845291,3.027087938
0.867599902,0.465578284,4.485468846
0.392751748,0.62702048,3.096176987
0.701639103,0.304719116,5.017709865
0.461465025,0.610515085,3.250356059
0.970075733,0.583106601,4.272858099
0.275467169,0.242691761,3.896295401
0.410263023,0.245099796,4.434802099
0.677270716,0.662133789,3.5573343
0.90760055,0.413617567,4.844904436
0.799330081,0.050030761,18.92684173
0.685454667,0.321134378,4.836045569
0.602022504,0.28940609,4.805386459
0.107365152,0.520946808,2.700328392
0.105697587,0.788268118,2.3975913
0.341267753,0.83080714,2.775661666
0.889317662,0.553292956,4.204658693
0.136584504,0.206192034,3.457419375
0.785743626,0.296966016,5.369516074
0.588604771,0.328745038,4.482627031
0.196821094,0.416383725,3.070516538
0.437092357,0.047681749,12.11923487
0.509923651,0.826802983,3.078149914
0.028981741,0.491108762,2.571336987
0.609125914,0.640087776,3.471285361
0.680436917,0.536090696,3.838000521
0.864069025,0.782542887,3.735707318
0.601486357,0.855764403,3.224054091
0.069739876,0.817962726,2.305464176
0.673834118,0.432519964,4.179928044
0.411991325,0.107807964,6.714237864
0.292227223,0.535426449,3.055213573
0.413676311,0.840950214,2.896985746
0.872825855,0.439278398,4.62166093
0.943598271,0.590005326,4.203099859
0.557643006,0.123309592,7.400036256
0.483073113,0.341363128,4.092982596
0.399862802,0.906107255,2.832664732
0.202316595,0.452211987,3.01389058
0.160904187,0.43836042,2.942252503
0.335902498,0.728497503,2.862458517
0.212015424,0.879584593,2.505733871
0.391632704,0.90117056,2.820027336
0.901589501,0.981758985,3.789728263
0.892837861,0.282384265,5.8995036
0.007073809,0.587986953,2.425481593
0.16780992,0.76235592,2.532115966
0.996800601,0.511905291,4.569045161
0.716395047,0.602693684,3.742796447
0.806350892,0.858570706,3.590938873
0.520386429,0.646599374,3.298885476
0.072800087,0.4873041,2.670513711
0.098863479,0.404525839,2.846412119
0.012516447,0.876018023,2.146684208
0.195457485,0.379389918,3.146472579
0.565857314,0.930259108,3.133551971
0.192970329,0.554330251,2.826653865
0.079325069,0.963990717,2.189358115
0.986744727,0.647468798,4.144366033
0.793437517,0.66509134,3.761313892
0.992652577,0.91273234,3.929621713
0.783454931,0.733772772,3.643462237
0.566240743,0.727782087,3.268529628
0.099222012,0.634971613,2.546692687
0.557333545,0.759221273,3.218769279
0.257565794,0.337797328,3.434616736
0.892452671,0.729806342,3.839959001
0.038682627,0.889533643,2.181179977
0.419777306,0.298373207,4.119664132
0.302978401,0.337975402,3.570172437
0.569364514,0.038261287,17.84272611
0.650462963,0.718588064,3.427966311
0.912406107,0.902578446,3.779187222
0.923189511,0.428794506,4.796978127
0.975825086,0.283324715,6.183062066
0.261039287,0.780412434,2.678149776
0.502733199,0.426580814,3.790962136
0.644180738,0.510520088,3.837005537
0.759289007,0.126850261,8.860410614
0.683387093,0.874076224,3.364130503
0.378794635,0.887490571,2.804110846
0.533426226,0.55311664,3.501550403
0.681626759,0.577446542,3.734213567
0.892747142,0.13373721,9.543781524
0.798316527,0.757623328,3.643252684
0.033582924,0.75041405,2.308529749
0.22457419,0.98852896,2.455585427
0.624133545,0.543320532,3.7055213
0.327594209,0.473817288,3.252423529
0.043122727,0.713731206,2.362366224
0.734203534,0.202040134,6.437964033
0.961194679,0.530479323,4.424945239
0.926108029,0.113475879,11.04915389
0.042025006,0.245535456,2.926243196
0.638141122,0.392465302,4.272091987
0.117379471,0.49212458,2.760381174
0.81694633,0.41931468,4.589204799
0.55917126,0.52653596,3.617071265
0.977100066,0.971520759,3.930195874
0.629521623,0.497800097,3.844463276
0.709181645,0.712934194,3.538786122
0.858290649,0.59037222,4.040049222
0.977740704,0.804473732,3.919954208
0.150407147,0.814115233,2.451791003
0.001276047,0.053986014,2.969650801
0.788261511,0.601837966,3.879753056
0.038037599,0.409923612,2.685488433
0.773968913,0.522875974,4.067981017
0.324556793,0.457374536,3.283287041
0.979367446,0.40594274,5.07214749
0.941286238,0.356027749,5.330307541
0.967531822,0.474923425,4.665956158
0.999272504,0.568000467,4.374398235
0.027281062,0.3058103,2.784179022
0.157690672,0.985212432,2.325643127
0.466576251,0.564535806,3.345887327
0.456990438,0.695249122,3.115633273
0.081740245,0.128894888,3.505442193
0.651618158,0.362264004,4.467453444
0.939894546,0.296190705,5.901506933
0.684644522,0.252708113,5.467571355
0.018781766,0.236128935,2.843658642
0.527558718,0.028589998,21.42398452
0.808365398,0.368256787,4.867226702
0.294104665,0.379505588,3.411537555
0.081484669,0.915192436,2.236304731
0.383199232,0.296291896,4.006992169
0.757456208,0.628809333,3.764106532
0.183275732,0.786674973,2.535526098
0.587021656,0.171885622,6.246283123
0.278967803,0.625613065,2.888606014
0.434979726,0.021783495,22.94653764
0.976433636,0.122523654,10.84862032
0.539912381,0.68730184,3.273545179
0.385447101,0.758696306,2.917675194
0.414776218,0.989212721,2.831584169
0.531698721,0.87257126,3.090014529
0.83035665,0.938811388,3.632733143
0.340383871,0.624564519,3.003357354
0.356145306,0.982328454,2.71781979
0.089325099,0.926459256,2.240988059
0.776999588,0.536112323,4.03293597
0.020727222,0.442924994,2.605672316
0.523417465,0.734113949,3.185958407
0.952929208,0.861438545,3.853931323
0.799146989,0.962437152,3.580332287
0.560888912,0.829885253,3.166553951
0.322221611,0.963272546,2.659241112
0.691325976,0.807691912,3.412503115
0.573239265,0.21315095,5.481758637
0.274639708,0.398897045,3.307032623
0.66543013,0.839667689,3.346759751
0.199235964,0.017324867,14.48267548
0.362101841,0.119800241,5.903369201
0.62663702,0.08513513,10.27575032
0.404508802,0.338401674,3.872625043
0.177104617,0.008812668,23.08778112
0.422977631,0.947611282,2.858672411
0.999951515,0.226901323,7.191768417
0.734411961,0.698628261,3.603016976
0.599273195,0.738788687,3.314017056
0.181203013,0.09744323,4.76229963
0.147607231,0.532382721,2.76714806
0.777052751,0.433001017,4.424657582
0.773199658,0.210414103,6.471445957
0.809025925,0.693664669,3.742671752
0.451892858,0.064806763,9.908243665
0.394617626,0.858538431,2.850821794
0.290581677,0.669297888,2.851982825
0.517375442,0.064908775,10.90604166
0.59583713,0.493637726,3.785067991
0.974190354,0.629075278,4.162053983
0.918697003,0.054300744,19.86452808
0.527969554,0.726338565,3.202867362
0.657206747,0.971565063,3.307599136
0.064151517,0.237183421,3.034144733
0.779960466,0.600473926,3.867305199
0.18172575,0.217740192,3.61873482
0.93949758,0.443575664,4.75643124
0.412955738,0.109221419,6.672220985
0.739002328,0.101090709,10.20996206
0.24941259,0.595925222,2.875387741
0.04761931,0.347734998,2.791208677
0.460651614,0.760134249,3.048201429
0.511705374,0.878622593,3.050850364
0.777842302,0.074622985,13.34932918
0.622519188,0.083075949,10.41065535
0.781978885,0.605315922,3.859973403
0.675101519,0.41737144,4.249219959
0.984640115,0.640986672,4.154458431
0.266388726,0.89686984,2.592328848
0.632945904,0.61183007,3.567646137
0.318606072,0.585120765,3.023217557
0.284065995,0.177416351,4.425296352
0.701624897,0.208089613,6.169976377
0.757740242,0.800617297,3.534689487
0.834726524,0.265178714,5.898175248
0.213593354,0.204231583,3.843426935
0.609164573,0.13696891,7.312062425
0.142394058,0.075252966,4.817012982
0.614895589,0.714655181,3.370188817
0.03787359,0.861236735,2.206932884
0.122162426,0.108716983,4.015113798
0.087508352,0.673797905,2.482844778
0.210067343,0.062158391,6.317441289
0.755802457,0.711259519,3.623318117
0.656670625,0.743590806,3.409507913
0.489731535,0.372231703,3.968689401
0.525136581,0.667651748,3.275177691
0.137684403,0.714588449,2.528328411
0.861565025,0.222207618,6.664542707
0.183776554,0.565875534,2.792190102
0.251307273,0.574847037,2.910063139
0.085789712,0.032744813,5.58720634
0.459707597,0.95621023,2.92647179
0.221693409,0.087584696,5.443753147
0.332506976,0.498515848,3.209672295
0.427946286,0.536461459,3.327329088
0.817361581,0.662746195,3.808482519
0.293196781,0.88808666,2.647422112
0.325084936,0.686057469,2.892760758
0.508441551,0.242207326,4.86421681
0.72875419,0.134953538,8.266875295
0.550790484,0.034548982,18.90778101
0.61495668,0.2020481,5.846639504
0.769276418,0.208557858,6.486972235
0.19004608,0.916135081,2.437437566
0.208620036,0.922815452,2.467199534
0.46520381,0.659473224,3.179368307
0.003541327,0.954106517,2.052680941
0.68427719,0.212203985,6.018954622
0.626817412,0.768993559,3.331162633
0.155534173,0.69884239,2.576801328
0.211883512,0.111368848,4.791462241
0.129462889,0.329928154,3.067118531
0.546068143,0.110113815,7.849739979
0.295957332,0.071009625,7.096944479
0.439497751,0.210960957,4.876478584
0.615770136,0.699700866,3.391285333
0.679405846,0.19526149,6.289263178
0.011938389,0.634632761,2.38723023
0.858858139,0.054378693,18.73977883
0.686693104,0.885170626,3.366863734
0.41374019,0.206852166,4.7969831
0.486947023,0.722752593,3.134831499
0.721101097,0.460604901,4.175413832
0.128017221,0.898936164,2.336467531
0.67365908,0.814976476,3.376272244
0.943992662,0.507925665,4.474299387
0.084452197,0.848927286,2.302221879
0.627612281,0.893314842,3.256660139
0.858769698,0.412547199,4.729377821
0.87708085,0.433472469,4.661347753
0.780115704,0.159429721,7.736895182
0.038714416,0.864600819,2.205198258
0.737817134,0.019536498,40.7465595
0.024365798,0.201908101,2.918970121
0.483055591,0.596791905,3.315303853
0.690701403,0.520717225,3.903245725
0.454763527,0.152441858,5.83236244
0.651036749,0.043949667,17.76934061
0.03693596,0.68686512,2.378878735
0.996855708,0.142126854,9.874579976
0.608563623,0.769460232,3.298682065
0.786173884,0.896085343,3.546931973
0.64787184,0.322867213,4.70555813
0.968827008,0.896310403,3.882219497
0.728376844,0.540017746,3.923488374
0.855322484,0.317805912,5.400984707
0.505864115,0.683300604,3.218411077
0.681089174,0.984189963,3.35713331
0.673505161,0.601419882,3.664950972
0.349693404,0.770625233,2.84318937
0.24009352,0.416373104,3.177588802
0.618914415,0.890286217,3.241636231
0.307058676,0.884185512,2.675344938
0.782396141,0.759585992,3.61333587
0.744894017,0.023920793,34.11611115
0.544997749,0.525349287,3.591071859
0.020112079,0.775612439,2.25970221
0.061923376,0.939820591,2.177471037
0.543155191,0.040457045,16.38505747
0.174449079,0.46605555,2.925913712
0.193837697,0.22508106,3.638319874
0.662283788,0.963735763,3.316282433
0.574454873,0.475964206,3.792905605
0.913110483,0.082463071,13.99101141
0.420339667,0.038508728,13.87695415
0.681238219,0.961276502,3.352527768
0.57847862,0.157633451,6.5144031
0.594629485,0.737943953,3.306803501
0.086802574,0.233358109,3.13971649
0.69371513,0.593716294,3.719896131
0.011916125,0.608075902,2.414199761
0.054411031,0.963639682,2.141513416
0.301665192,0.561427672,3.029273776
0.724967837,0.225546331,5.997046386
0.666807987,0.687376127,3.499264121
0.887923858,0.340351106,5.303502775
0.850680027,0.651714538,3.889052482
0.50864182,0.306110442,4.370107718
0.911928864,0.064248988,17.1296618
0.49367634,0.941101576,2.994954202
0.461664923,0.877883403,2.960347735
0.584680756,0.636653433,3.432591135
0.547024947,0.253241878,4.915731041
0.86014385,0.974054662,3.703916052
0.04379468,0.878356276,2.201181459
0.565348845,0.176334128,6.032888287
0.534057036,0.561190094,3.484848952
0.457380228,0.889981468,2.946358342
0.31309519,0.557008144,3.059201437
0.423033652,0.437399841,3.565156251
0.287868453,0.920549049,2.616726098
0.868357757,0.821185751,3.717122727
0.43140118,0.672550499,3.100126997
0.267098668,0.606564972,2.893389257
0.211165821,0.043272269,7.836678967
0.819744993,0.419523958,4.594991543
0.339640546,0.938415335,2.704190245
0.83844045,0.701995342,3.782423563
0.13990478,0.463426901,2.85238929
0.512276846,0.632191454,3.307562364
0.851863525,0.927467828,3.670635949
0.749324581,0.549578174,3.938258116
0.184870648,0.439720657,2.996424869
0.061745559,0.312422103,2.887095866
0.58593425,0.845769788,3.201503548
0.250855623,0.683067172,2.764130855
0.704887815,0.880314111,3.401284835
0.9895843,0.153410853,9.300711545
0.29379702,0.968645908,2.601680249
0.324050539,0.242474319,4.098577752
0.762317803,0.80175446,3.541937857
0.523502197,0.552922544,3.482362159
0.59358313,0.0806519,10.27947536
0.964033771,0.499461948,4.550798247
0.57081683,0.017995308,34.70232268
0.572647161,0.559397126,3.564530708
0.828215645,0.236954523,6.269315848
0.600701026,0.615371459,3.500770006
0.655345649,0.549158598,3.752738072
0.14251217,0.447921613,2.883048892
0.475005235,0.0171648,30.65605484
0.253101019,0.881952836,2.5786572
0.240410319,0.348290307,3.352125396
0.58741885,0.504622667,3.734935592
0.111124767,0.860804743,2.339169484
0.570197404,0.353797965,4.283100698
0.979881218,0.9852398,3.94645012
0.31577828,0.477765488,3.217619898
0.178534919,0.633820618,2.693319147
0.102677757,0.364270791,2.922564324
0.093445479,0.377376936,2.875263567
0.644730837,0.925744485,3.2822086
0.880571685,0.073392056,14.92514397
0.654234485,0.956503861,3.30000523
0.476272603,0.78098812,3.055721402
0.054725015,0.816624992,2.280191232
0.545844257,0.17351844,5.975075345
0.595871239,0.500851807,3.763729085
0.050999346,0.07480881,3.60694168
0.826750946,0.950583612,3.629289012
0.657912055,0.911624524,3.308510791
0.649964765,0.094493783,9.78444113
0.930063244,0.38877971,5.058137272
0.256919759,0.433071875,3.181045661
0.469202352,0.929272919,2.952162195
0.949611059,0.552641855,4.325949184
0.71642383,0.604263885,3.739420471
0.858252434,0.731386091,3.777854301
0.556292817,0.39370972,4.053191358
0.222838505,0.332728463,3.345210782
0.327157863,0.713237038,2.864159671
0.201827137,0.945523594,2.438538759
0.53371304,0.275133585,4.675814557
0.466795474,0.565267647,3.344839773
0.150950288,0.442933612,2.910980494
0.084165126,0.07360248,4.069940453
0.553986278,0.255150686,4.925263646
0.833833349,0.90909523,3.634597363
0.499064147,0.363194093,4.034813171
0.187624302,0.618147217,2.72969611
0.293234626,0.517073024,3.090570638
0.551654159,0.613043767,3.413915971
0.089912072,0.257937603,3.092186091
0.905579787,0.227972187,6.755082883
0.068602982,0.55969286,2.574907661
0.720514972,0.309550943,5.039434331
0.02477882,0.340966114,2.732688502
0.317058994,0.139725743,5.130291485
0.89485,0.125534617,10.0045483
0.164449196,0.04203843,6.869851487
0.953326899,0.962309448,3.877900615
0.57781794,0.897795306,3.16394247
0.186412291,0.821525845,2.508740591
0.108332999,0.628699509,2.570534268
0.487248153,0.286735121,4.424048592
0.267088042,0.415248553,3.247075868
0.387517911,0.283329322,4.09321418
0.639573463,0.516296129,3.810497555
0.100779607,0.009416677,13.69283053
0.0040253,0.273689584,2.741100476
0.036497307,0.30515212,2.815488605
0.195990161,0.933135913,2.436144138
0.745779054,0.907755921,3.471657513
0.849129315,0.60466073,3.987365689
0.4247006,0.945263527,2.862738231
0.177449098,0.427614556,3.001234798
0.727719004,0.521773249,3.976303787
0.292888371,0.377883866,3.412995593
0.919626876,0.890163326,3.791601135
0.411124065,0.408684115,3.625349279
0.751054087,0.699235564,3.631640325
0.363706573,0.611627811,3.066242763
0.185737074,0.477899406,2.931026205
0.622378133,0.818198422,3.283373067
0.157331378,0.990133016,2.321486239
0.08112877,0.251991296,3.071257559
0.706022626,0.803153877,3.441684577
0.334445537,0.204472359,4.43403832
0.27730897,0.550349076,2.999754432
0.016676085,0.071539962,3.161567827
0.638466495,0.670250679,3.474570702
0.984554936,0.927329934,3.919511699
0.66477603,0.863513806,3.334374979
0.500009772,0.008091878,64.78346581
0.412948139,0.817713831,2.913076732
0.687386019,0.519221832,3.90087422
0.792418512,0.146960241,8.247615377
0.022707967,0.298079441,2.778702898
0.42613025,0.958067017,2.86145422
0.19365061,0.592419132,2.774724952
0.874543041,0.415560733,4.751688643
0.305430132,0.191580229,4.404834917
0.661571275,0.735565951,3.427132802
0.278141397,0.770710598,2.717511552
0.263354329,0.5732795,2.935720632
0.133350209,0.308810609,3.126935218
0.772940242,0.432777222,4.415875662
0.169908133,0.771892388,2.526368536
0.620743973,0.406423828,4.162580358
0.406886476,0.577205954,3.205964933
0.495290601,0.620134492,3.296666517
0.416905904,0.570905867,3.236924198
0.677534285,0.449126708,4.120814182
0.584756723,0.928828201,3.169313189
0.30142084,0.514313841,3.112757178
0.196725014,0.144914072,4.213213319
0.141833495,0.127044429,3.989655027
0.666372624,0.796180931,3.377100185
0.611162337,0.281121273,4.906473466
0.72548084,0.575779053,3.82270168
0.763583636,0.4768431,4.207278892
0.807791994,0.340070261,5.067066818
0.05624863,0.386674098,2.762045675
0.558580247,0.557906456,3.540300811
0.409747135,0.177172127,5.137813177
0.869048536,0.46588707,4.487355182
0.281795104,0.50296466,3.093158218
0.327317801,0.11893713,5.633637279
0.396138174,0.138544001,5.721804462
0.391220138,0.254797223,4.28709187
0.226042401,0.642538488,2.769220956
0.391330742,0.731704082,2.956419874
0.651874418,0.179968041,6.445999339
0.000790409,0.255725193,2.747378879
0.857895494,0.938158049,3.684662286
0.184534326,0.937179328,2.411620262
0.714982509,0.280707368,5.282181437
0.963831373,0.441287323,4.825674083
0.803389137,0.185735413,7.144861695
0.693178069,0.447593783,4.163240917
0.790434487,0.150517376,8.103628137
0.048919505,0.818636527,2.267959093
0.113472833,0.934642635,2.279411511
0.879034593,0.139196451,9.178239009
0.171709353,0.067571584,5.473628766
0.011234281,0.070648892,3.088370748
0.245400523,0.659464327,2.783036694
0.155809889,0.474452517,2.870587579
0.069514318,0.454157506,2.705416322
0.788455609,0.716574175,3.673847114
0.708495986,0.747177308,3.496587411
0.02977839,0.562844548,2.495372065
0.311487343,0.855727897,2.70346036
0.780927457,0.128057613,8.971833254
0.8475247,0.604915603,3.983748798
0.535341385,0.277047357,4.666646618
0.965013776,0.254959858,6.545997416
0.918634779,0.212542332,7.118404068
0.693975449,0.136313272,7.95647808
0.026978787,0.91416932,2.135953641
0.538813279,0.284312301,4.62321654
0.444970234,0.645783502,3.163093072
0.464007392,0.369283067,3.910592653
0.323082361,0.419079314,3.375633831
0.12635069,0.514142973,2.748779466
0.791653793,0.362625665,4.858239537
0.040752324,0.85786791,2.215364735
0.497004578,0.042791911,14.57169861
0.617434207,0.468961663,3.911316757
0.379047142,0.285005964,4.053731339
0.990455403,0.277982385,6.306308444
0.728179558,0.845927353,3.455674947
0.042440128,0.542319271,2.54270672
0.741283825,0.440792516,4.304401749
0.669061885,0.602080405,3.655195512
0.897505941,0.221421797,6.841697974
0.298827709,0.513826911,3.108284646
0.538693869,0.093039759,8.697326026
0.395800484,0.123078743,6.093490589
0.943707796,0.934425248,3.845474164
0.861800082,0.428532293,4.650338113
0.810796394,0.563394383,4.020726965
0.935873694,0.310084825,5.735940233
0.323437894,0.338241527,3.630508195
0.289013991,0.856548085,2.662493406
0.716141108,0.494490645,4.040340324
0.007706847,0.107415595,2.96434189
0.349386445,0.83777044,2.784710911
0.116878419,0.349425103,2.990049163
0.767626427,0.12468345,9.033406857
0.69277348,0.035105885,22.69875173
0.009446102,0.101674707,2.99124035
0.451036456,0.097666657,7.520874714
0.161446244,0.67612215,2.61256084
0.144522877,0.89095947,2.373464928
0.448089112,0.945886351,2.907048996
0.35222907,0.478908236,3.295263711
0.035405844,0.961324083,2.106960824
0.687736097,0.462336484,4.093153114
0.622958103,0.546040379,3.696246377
